,year_of_purchase,date_of_purchase,type,og_nr,wc_nr,product,amount_in_kg,price_per_kg,total_payment_usd
4572,2021,2021-03-07,og,25106.0,,Rosella (subdariffa) petals (org),34.6,0.85,29.0
4791,2021,2021-03-07,og,25106.0,,Rosella (subdariffa) petals (org),42.8,0.85,36.0
5303,2021,2021-03-07,og,25106.0,,Rosella (subdariffa) petals (org),12.0,0.85,1.0
6043,2021,2021-03-07,og,25106.0,,Rosella (subdariffa) petals (org),119.3,0.85,101.0
6390,2021,2021-03-07,og,25106.0,,Rosella (subdariffa) petals (org),19.4,0.85,16.0
2593,2021,2021-03-07,og,25125.0,,Rosella (subdariffa) petals (org),3.0,0.85,3.0
3784,2021,2021-03-07,og,25125.0,,Rosella (subdariffa) petals (org),8.6,0.85,7.0
2629,2021,2021-03-07,og,25126.0,,Rosella (subdariffa) petals (org),10.0,0.85,7.0
4742,2021,2021-03-07,og,25126.0,,Rosella (subdariffa) petals (org),16.7,0.85,14.0
2635,2021,2021-03-07,og,25127.0,,Rosella (subdariffa) petals (org),12.0,0.85,8.0
3881,2021,2021-03-07,og,25127.0,,Rosella (subdariffa) petals (org),23.0,0.85,20.0
6247,2021,2021-03-07,og,25127.0,,Rosella (subdariffa) petals (org),17.2,0.85,15.0
2639,2021,2021-03-07,og,25130.0,,Rosella (subdariffa) petals (org),2.0,0.85,2.0
5641,2021,2021-03-07,og,25130.0,,Rosella (subdariffa) petals (org),21.2,0.85,18.0
2645,2021,2021-03-07,og,25133.0,,Rosella (subdariffa) petals (org),12.0,0.85,8.0
3817,2021,2021-03-07,og,25133.0,,Rosella (subdariffa) petals (org),213.5,0.85,181.0
4703,2021,2021-03-07,og,25133.0,,Rosella (subdariffa) petals (org),20.7,0.85,18.0
5449,2021,2021-03-07,og,25133.0,,Rosella (subdariffa) petals (org),165.3,0.85,141.0
2659,2021,2021-03-07,og,25136.0,,Rosella (subdariffa) petals (org),35.0,0.85,30.0
5142,2021,2021-03-07,og,25136.0,,Rosella (subdariffa) petals (org),21.0,0.85,12.45
2661,2021,2021-03-07,og,25137.0,,Rosella (subdariffa) petals (org),39.0,0.85,33.0
4014,2021,2021-03-07,og,25137.0,,Rosella (subdariffa) petals (org),140.5,0.85,119.0
5022,2021,2021-03-07,og,25137.0,,Rosella (subdariffa) petals (org),23.0,0.85,19.55
5464,2021,2021-03-07,og,25137.0,,Rosella (subdariffa) petals (org),30.3,0.85,26.0
2663,2021,2021-03-07,og,25140.0,,Rosella (subdariffa) petals (org),46.0,0.85,39.0
4006,2021,2021-03-07,og,25140.0,,Rosella (subdariffa) petals (org),61.9,0.85,53.0
5467,2021,2021-03-07,og,25140.0,,Rosella (subdariffa) petals (org),21.2,0.85,18.0
2664,2021,2021-03-07,og,25141.0,,Rosella (subdariffa) petals (org),50.0,0.85,43.0
4011,2021,2021-03-07,og,25141.0,,Rosella (subdariffa) petals (org),66.3,0.85,56.0
5466,2021,2021-03-07,og,25141.0,,Rosella (subdariffa) petals (org),30.7,0.85,26.0
2668,2021,2021-03-07,og,25142.0,,Rosella (subdariffa) petals (org),28.0,0.85,24.0
4007,2021,2021-03-07,og,25142.0,,Rosella (subdariffa) petals (org),104.1,0.85,88.0
5470,2021,2021-03-07,og,25142.0,,Rosella (subdariffa) petals (org),26.6,0.85,23.0
3373,2021,2021-03-07,og,25146.0,,Rosella (subdariffa) petals (org),22.0,0.85,19.0
3845,2021,2021-03-07,og,25146.0,,Rosella (subdariffa) petals (org),39.8,0.85,34.0
3852,2021,2021-03-07,og,25146.0,,Rosella (subdariffa) petals (org),62.4,0.85,53.0
4726,2021,2021-03-07,og,25146.0,,Rosella (subdariffa) petals (org),8.7,0.85,7.0
5591,2021,2021-03-07,og,25146.0,,Rosella (subdariffa) petals (org),35.1,0.85,30.0
6270,2021,2021-03-07,og,25146.0,,Rosella (subdariffa) petals (org),24.4,0.85,21.0
3425,2021,2021-03-07,og,25150.0,,Rosella (subdariffa) petals (org),20.0,0.85,17.0
3846,2021,2021-03-07,og,25150.0,,Rosella (subdariffa) petals (org),26.3,0.85,22.0
3986,2021,2021-03-07,og,25150.0,,Rosella (subdariffa) petals (org),60.2,0.85,51.0
3370,2021,2021-03-07,og,25151.0,,Rosella (subdariffa) petals (org),7.0,0.85,6.0
3427,2021,2021-03-07,og,25151.0,,Rosella (subdariffa) petals (org),9.0,0.85,8.0
3452,2021,2021-03-07,og,25151.0,,Rosella (subdariffa) petals (org),4.0,0.85,3.0
3952,2021,2021-03-07,og,25151.0,,Rosella (subdariffa) petals (org),56.8,0.85,48.0
5653,2021,2021-03-07,og,25151.0,,Rosella (subdariffa) petals (org),101.0,0.85,86.0
6232,2021,2021-03-07,og,25151.0,,Rosella (subdariffa) petals (org),22.9,0.85,19.0
3861,2021,2021-03-07,og,25154.0,,Rosella (subdariffa) petals (org),29.4,0.85,25.0
5594,2021,2021-03-07,og,25154.0,,Rosella (subdariffa) petals (org),29.4,0.85,25.0
3368,2021,2021-03-07,og,25156.0,,Rosella (subdariffa) petals (org),5.0,0.85,4.0
3856,2021,2021-03-07,og,25156.0,,Rosella (subdariffa) petals (org),43.2,0.85,37.0
5681,2021,2021-03-07,og,25156.0,,Rosella (subdariffa) petals (org),12.5,0.85,11.0
6233,2021,2021-03-07,og,25156.0,,Rosella (subdariffa) petals (org),13.4,0.85,11.0
3419,2021,2021-03-07,og,25160.0,,Rosella (subdariffa) petals (org),56.0,0.85,48.0
5441,2021,2021-03-07,og,25160.0,,Rosella (subdariffa) petals (org),12.5,0.85,11.0
6228,2021,2021-03-07,og,25160.0,,Rosella (subdariffa) petals (org),1.4,0.85,1.0
3240,2021,2021-03-07,og,25162.0,,Rosella (subdariffa) petals (org),9.0,0.85,8.0
3268,2021,2021-03-07,og,25162.0,,Rosella (subdariffa) petals (org),22.0,0.85,17.0
3726,2021,2021-03-07,og,25173.0,,Rosella (subdariffa) petals (org),21.0,0.85,18.0
4610,2021,2021-03-07,og,25173.0,,Rosella (subdariffa) petals (org),39.2,0.85,33.0
5378,2021,2021-03-07,og,25173.0,,Rosella (subdariffa) petals (org),85.0,0.85,72.0
3277,2021,2021-03-07,og,25174.0,,Rosella (subdariffa) petals (org),84.0,0.85,71.0
5321,2021,2021-03-07,og,25174.0,,Rosella (subdariffa) petals (org),6.5,0.85,6.0
3722,2021,2021-03-07,og,25176.0,,Rosella (subdariffa) petals (org),5.0,0.85,4.0
4015,2021,2021-03-07,og,25176.0,,Rosella (subdariffa) petals (org),55.4,0.85,47.0
3303,2021,2021-03-07,og,25178.0,,Rosella (subdariffa) petals (org),3.0,0.85,3.0
5417,2021,2021-03-07,og,25178.0,,Rosella (subdariffa) petals (org),16.2,0.85,14.0
3435,2021,2021-03-07,og,25179.0,,Rosella (subdariffa) petals (org),14.0,0.85,12.0
5410,2021,2021-03-07,og,25179.0,,Rosella (subdariffa) petals (org),39.4,0.85,33.0
6102,2021,2021-03-07,og,25179.0,,Rosella (subdariffa) petals (org),22.3,0.85,19.0
3439,2021,2021-03-07,og,25180.0,,Rosella (subdariffa) petals (org),8.0,0.85,7.0
4607,2021,2021-03-07,og,25180.0,,Rosella (subdariffa) petals (org),10.6,0.85,9.0
5411,2021,2021-03-07,og,25180.0,,Rosella (subdariffa) petals (org),96.8,0.85,82.0
3436,2021,2021-03-07,og,25181.0,,Rosella (subdariffa) petals (org),7.0,0.85,6.0
4602,2021,2021-03-07,og,25181.0,,Rosella (subdariffa) petals (org),15.6,0.85,13.0
5412,2021,2021-03-07,og,25181.0,,Rosella (subdariffa) petals (org),71.1,0.85,60.0
6104,2021,2021-03-07,og,25181.0,,Rosella (subdariffa) petals (org),23.4,0.85,20.0
3280,2021,2021-03-07,og,25184.0,,Rosella (subdariffa) petals (org),54.0,0.85,46.0
5628,2021,2021-03-07,og,25184.0,,Rosella (subdariffa) petals (org),34.3,0.85,29.0
6426,2021,2021-03-07,og,25184.0,,Rosella (subdariffa) petals (org),13.5,0.85,11.0
3281,2021,2021-03-07,og,25185.0,,Rosella (subdariffa) petals (org),15.0,0.85,13.0
3904,2021,2021-03-07,og,25185.0,,Rosella (subdariffa) petals (org),88.8,0.85,75.0
5276,2021,2021-03-07,og,25186.0,,Rosella (subdariffa) petals (org),14.8,0.85,12.0
6377,2021,2021-03-07,og,25186.0,,Rosella (subdariffa) petals (org),21.2,0.85,18.0
3346,2021,2021-03-07,og,25188.0,,Rosella (subdariffa) petals (org),19.0,0.85,12.0
5360,2021,2021-03-07,og,25188.0,,Rosella (subdariffa) petals (org),127.4,0.85,108.0
3347,2021,2021-03-07,og,25189.0,,Rosella (subdariffa) petals (org),26.0,0.85,18.0
5361,2021,2021-03-07,og,25189.0,,Rosella (subdariffa) petals (org),43.5,0.85,37.0
3746,2021,2021-03-07,og,25192.0,,Rosella (subdariffa) petals (org),2.0,0.85,2.0
3747,2021,2021-03-07,og,25192.0,,Rosella (subdariffa) petals (org),4.0,0.85,3.0
3890,2021,2021-03-07,og,25202.0,,Rosella (subdariffa) petals (org),57.6,0.85,49.0
5226,2021,2021-03-07,og,25202.0,,Rosella (subdariffa) petals (org),4.9,0.85,4.0
3921,2021,2021-03-07,og,25211.0,,Rosella (subdariffa) petals (org),28.1,0.85,24.0
5397,2021,2021-03-07,og,25211.0,,Rosella (subdariffa) petals (org),26.5,0.85,23.0
3925,2021,2021-03-07,og,25213.0,,Rosella (subdariffa) petals (org),5.3,0.85,5.0
5396,2021,2021-03-07,og,25213.0,,Rosella (subdariffa) petals (org),25.9,0.85,22.0
2773,2021,2021-03-07,og,25222.0,,Rosella (subdariffa) petals (org),9.2,0.85,4.0
2774,2021,2021-03-07,og,25222.0,,Rosella (subdariffa) petals (org),8.4,0.85,7.0
4303,2021,2021-03-07,og,25222.0,,Rosella (subdariffa) petals (org),17.2,0.85,15.0
4579,2021,2021-03-07,og,25222.0,,Rosella (subdariffa) petals (org),60.4,0.85,51.0
4782,2021,2021-03-07,og,25222.0,,Rosella (subdariffa) petals (org),26.9,0.85,23.0
4785,2021,2021-03-07,og,25222.0,,Rosella (subdariffa) petals (org),6.0,0.85,5.0
4888,2021,2021-03-07,og,25222.0,,Rosella (subdariffa) petals (org),57.3,0.85,49.0
6074,2021,2021-03-07,og,25222.0,,Rosella (subdariffa) petals (org),81.6,0.85,14.0
2783,2021,2021-03-07,og,25224.0,,Rosella (subdariffa) petals (org),6.9,0.85,4.0
2785,2021,2021-03-07,og,25224.0,,Rosella (subdariffa) petals (org),19.0,0.85,12.0
3167,2021,2021-03-07,og,25224.0,,Rosella (subdariffa) petals (org),5.8,0.85,5.0
4891,2021,2021-03-07,og,25224.0,,Rosella (subdariffa) petals (org),15.5,0.85,13.0
6081,2021,2021-03-07,og,25224.0,,Rosella (subdariffa) petals (org),6.1,0.85,5.18
2801,2021,2021-03-07,og,25227.0,,Rosella (subdariffa) petals (org),1.8,0.85,1.0
4772,2021,2021-03-07,og,25227.0,,Rosella (subdariffa) petals (org),17.1,0.85,15.0
4905,2021,2021-03-07,og,25227.0,,Rosella (subdariffa) petals (org),11.5,0.85,1.0
2799,2021,2021-03-07,og,25229.0,,Rosella (subdariffa) petals (org),9.2,0.85,3.0
3163,2021,2021-03-07,og,25229.0,,Rosella (subdariffa) petals (org),7.9,0.85,8.0
2642,2021,2021-03-07,og,25231.0,,Rosella (subdariffa) petals (org),17.0,0.85,12.0
2817,2021,2021-03-07,og,25231.0,,Rosella (subdariffa) petals (org),10.0,0.85,8.0
2819,2021,2021-03-07,og,25232.0,,Rosella (subdariffa) petals (org),4.4,0.85,4.0
4880,2021,2021-03-07,og,25232.0,,Rosella (subdariffa) petals (org),164.9,0.85,140.0
4294,2021,2021-03-07,og,25235.0,,Rosella (subdariffa) petals (org),68.4,0.85,58.0
4582,2021,2021-03-07,og,25235.0,,Rosella (subdariffa) petals (org),102.1,0.85,87.0
4906,2021,2021-03-07,og,25235.0,,Rosella (subdariffa) petals (org),96.4,0.85,82.0
6335,2021,2021-03-07,og,25235.0,,Rosella (subdariffa) petals (org),80.9,0.85,69.0
4322,2021,2021-03-07,og,25238.0,,Rosella (subdariffa) petals (org),28.6,0.85,24.0
4336,2021,2021-03-07,og,25238.0,,Rosella (subdariffa) petals (org),7.2,0.85,6.0
4573,2021,2021-03-07,og,25238.0,,Rosella (subdariffa) petals (org),23.8,0.85,20.0
4794,2021,2021-03-07,og,25238.0,,Rosella (subdariffa) petals (org),8.1,0.85,7.0
4825,2021,2021-03-07,og,25238.0,,Rosella (subdariffa) petals (org),16.6,0.85,14.0
5991,2021,2021-03-07,og,25238.0,,Rosella (subdariffa) petals (org),27.3,0.85,23.0
3188,2021,2021-03-07,og,25239.0,,Rosella (subdariffa) petals (org),12.5,0.85,11.0
4331,2021,2021-03-07,og,25239.0,,Rosella (subdariffa) petals (org),71.8,0.85,61.0
4429,2021,2021-03-07,og,25239.0,,Rosella (subdariffa) petals (org),85.9,0.85,73.0
4595,2021,2021-03-07,og,25239.0,,Rosella (subdariffa) petals (org),7.0,0.85,6.0
4808,2021,2021-03-07,og,25239.0,,Rosella (subdariffa) petals (org),21.0,0.85,18.0
5277,2021,2021-03-07,og,25239.0,,Rosella (subdariffa) petals (org),18.1,0.85,15.0
6333,2021,2021-03-07,og,25239.0,,Rosella (subdariffa) petals (org),113.5,0.85,36.0
4329,2021,2021-03-07,og,25242.0,,Rosella (subdariffa) petals (org),46.5,0.85,38.0
5555,2021,2021-03-07,og,25242.0,,Rosella (subdariffa) petals (org),11.3,0.85,10.0
3170,2021,2021-03-07,og,25252.0,,Rosella (subdariffa) petals (org),3.1,0.85,3.0
4323,2021,2021-03-07,og,25252.0,,Rosella (subdariffa) petals (org),29.5,0.85,25.0
4337,2021,2021-03-07,og,25252.0,,Rosella (subdariffa) petals (org),15.2,0.85,13.0
4574,2021,2021-03-07,og,25252.0,,Rosella (subdariffa) petals (org),53.8,0.85,46.0
4826,2021,2021-03-07,og,25252.0,,Rosella (subdariffa) petals (org),29.6,0.85,25.0
5992,2021,2021-03-07,og,25252.0,,Rosella (subdariffa) petals (org),37.2,0.85,32.0
3187,2021,2021-03-07,og,25263.0,,Rosella (subdariffa) petals (org),9.6,0.85,6.0
5534,2021,2021-03-07,og,25263.0,,Rosella (subdariffa) petals (org),17.9,0.85,15.0
4049,2021,2021-03-07,og,25271.0,,Rosella (subdariffa) petals (org),14.0,0.85,11.9
4499,2021,2021-03-07,og,25271.0,,Rosella (subdariffa) petals (org),20.0,0.85,17.0
5059,2021,2021-03-07,og,25271.0,,Rosella (subdariffa) petals (org),11.0,0.85,9.35
5140,2021,2021-03-07,og,25271.0,,Rosella (subdariffa) petals (org),20.0,0.85,6.2
5145,2021,2021-03-07,og,25272.0,,Rosella (subdariffa) petals (org),66.0,0.85,45.3
5795,2021,2021-03-07,og,25272.0,,Rosella (subdariffa) petals (org),37.2,0.85,31.62
5949,2021,2021-03-07,og,25272.0,,Rosella (subdariffa) petals (org),17.7,0.85,15.04
5053,2021,2021-03-07,og,25273.0,,Rosella (subdariffa) petals (org),39.0,0.85,33.15
5138,2021,2021-03-07,og,25273.0,,Rosella (subdariffa) petals (org),42.0,0.85,30.3
4036,2021,2021-03-07,og,25278.0,,Rosella (subdariffa) petals (org),24.0,0.85,20.4
4983,2021,2021-03-07,og,25278.0,,Rosella (subdariffa) petals (org),10.0,0.85,8.5
4031,2021,2021-03-07,og,25279.0,,Rosella (subdariffa) petals (org),14.0,0.85,6.5
4977,2021,2021-03-07,og,25279.0,,Rosella (subdariffa) petals (org),14.0,0.85,11.9
5783,2021,2021-03-07,og,25279.0,,Rosella (subdariffa) petals (org),30.3,0.85,12.6
4032,2021,2021-03-07,og,25282.0,,Rosella (subdariffa) petals (org),32.0,0.85,16.4
4141,2021,2021-03-07,og,25282.0,,Rosella (subdariffa) petals (org),30.0,0.85,25.5
5935,2021,2021-03-07,og,25282.0,,Rosella (subdariffa) petals (org),27.0,0.85,22.95
4139,2021,2021-03-07,og,25283.0,,Rosella (subdariffa) petals (org),24.0,0.85,15.0
5011,2021,2021-03-07,og,25283.0,,Rosella (subdariffa) petals (org),20.0,0.85,17.0
4073,2021,2021-03-07,og,25287.0,,Rosella (subdariffa) petals (org),24.0,0.85,11.0
4113,2021,2021-03-07,og,25287.0,,Rosella (subdariffa) petals (org),28.0,0.85,20.2
4982,2021,2021-03-07,og,25287.0,,Rosella (subdariffa) petals (org),10.0,0.85,8.5
5782,2021,2021-03-07,og,25287.0,,Rosella (subdariffa) petals (org),19.7,0.85,16.75
4114,2021,2021-03-07,og,25296.0,,Rosella (subdariffa) petals (org),5.0,0.85,0.65
5069,2021,2021-03-07,og,25296.0,,Rosella (subdariffa) petals (org),16.0,0.85,13.6
4035,2021,2021-03-07,og,25298.0,,Rosella (subdariffa) petals (org),15.0,0.85,5.55
4115,2021,2021-03-07,og,25298.0,,Rosella (subdariffa) petals (org),12.0,0.85,10.2
4980,2021,2021-03-07,og,25298.0,,Rosella (subdariffa) petals (org),13.0,0.85,11.05
5070,2021,2021-03-07,og,25298.0,,Rosella (subdariffa) petals (org),15.0,0.85,12.75
4062,2021,2021-03-07,og,25301.0,,Rosella (subdariffa) petals (org),17.0,0.85,9.05
4140,2021,2021-03-07,og,25301.0,,Rosella (subdariffa) petals (org),15.0,0.85,12.75
4976,2021,2021-03-07,og,25301.0,,Rosella (subdariffa) petals (org),21.0,0.85,17.85
5785,2021,2021-03-07,og,25301.0,,Rosella (subdariffa) petals (org),44.7,0.85,37.99
4118,2021,2021-03-07,og,25321.0,,Rosella (subdariffa) petals (org),19.0,0.85,16.15
5936,2021,2021-03-07,og,25321.0,,Rosella (subdariffa) petals (org),32.8,0.85,27.88
4245,2021,2021-03-07,og,25329.0,,Rosella (subdariffa) petals (org),11.0,0.85,9.35
4251,2021,2021-03-07,og,25329.0,,Rosella (subdariffa) petals (org),14.0,0.85,11.9
5871,2021,2021-03-07,og,25329.0,,Rosella (subdariffa) petals (org),8.1,0.85,6.88
5875,2021,2021-03-07,og,25329.0,,Rosella (subdariffa) petals (org),24.7,0.85,20.99
6321,2021,2021-03-07,og,25329.0,,Rosella (subdariffa) petals (org),12.5,0.85,0.62
4239,2021,2021-03-07,og,25332.0,,Rosella (subdariffa) petals (org),17.0,0.85,14.45
4242,2021,2021-03-07,og,25332.0,,Rosella (subdariffa) petals (org),18.0,0.85,15.3
4250,2021,2021-03-07,og,25332.0,,Rosella (subdariffa) petals (org),9.0,0.85,7.65
4255,2021,2021-03-07,og,25332.0,,Rosella (subdariffa) petals (org),35.0,0.85,22.55
4553,2021,2021-03-07,og,25332.0,,Rosella (subdariffa) petals (org),7.0,0.85,5.95
4966,2021,2021-03-07,og,25332.0,,Rosella (subdariffa) petals (org),9.0,0.85,7.65
4240,2021,2021-03-07,og,25337.0,,Rosella (subdariffa) petals (org),4.0,0.85,3.4
5873,2021,2021-03-07,og,25337.0,,Rosella (subdariffa) petals (org),19.2,0.85,16.32
5874,2021,2021-03-07,og,25337.0,,Rosella (subdariffa) petals (org),74.9,0.85,63.66
6320,2021,2021-03-07,og,25337.0,,Rosella (subdariffa) petals (org),12.1,0.85,0.28
4238,2021,2021-03-07,og,25343.0,,Rosella (subdariffa) petals (org),31.0,0.85,20.95
4243,2021,2021-03-07,og,25343.0,,Rosella (subdariffa) petals (org),130.0,0.85,103.3
4246,2021,2021-03-07,og,25343.0,,Rosella (subdariffa) petals (org),118.0,0.85,100.3
4551,2021,2021-03-07,og,25343.0,,Rosella (subdariffa) petals (org),13.0,0.85,11.05
4967,2021,2021-03-07,og,25343.0,,Rosella (subdariffa) petals (org),45.0,0.85,38.25
5886,2021,2021-03-07,og,25343.0,,Rosella (subdariffa) petals (org),100.4,0.85,85.35
6322,2021,2021-03-07,og,25343.0,,Rosella (subdariffa) petals (org),16.6,0.85,4.11
4241,2021,2021-03-07,og,25345.0,,Rosella (subdariffa) petals (org),33.0,0.85,28.05
4254,2021,2021-03-07,og,25345.0,,Rosella (subdariffa) petals (org),21.0,0.85,17.85
4236,2021,2021-03-07,og,25355.0,,Rosella (subdariffa) petals (org),10.0,0.85,3.1
4252,2021,2021-03-07,og,25355.0,,Rosella (subdariffa) petals (org),15.0,0.85,12.75
4235,2021,2021-03-07,og,25356.0,,Rosella (subdariffa) petals (org),46.0,0.85,31.1
4253,2021,2021-03-07,og,25356.0,,Rosella (subdariffa) petals (org),45.0,0.85,38.25
4968,2021,2021-03-07,og,25356.0,,Rosella (subdariffa) petals (org),11.0,0.85,9.35
4152,2021,2021-03-07,og,25378.0,,Rosella (subdariffa) petals (org),63.0,0.85,49.95
5898,2021,2021-03-07,og,25378.0,,Rosella (subdariffa) petals (org),5.6,0.85,4.76
4173,2021,2021-03-07,og,25380.0,,Rosella (subdariffa) petals (org),38.0,0.85,32.3
5893,2021,2021-03-07,og,25380.0,,Rosella (subdariffa) petals (org),18.1,0.85,15.3
5097,2021,2021-03-07,og,25383.0,,Rosella (subdariffa) petals (org),35.0,0.85,24.35
5869,2021,2021-03-07,og,25383.0,,Rosella (subdariffa) petals (org),42.6,0.85,36.21
4226,2021,2021-03-07,og,25384.0,,Rosella (subdariffa) petals (org),39.0,0.85,25.95
5096,2021,2021-03-07,og,25384.0,,Rosella (subdariffa) petals (org),22.0,0.85,18.7
6317,2021,2021-03-07,og,25384.0,,Rosella (subdariffa) petals (org),12.2,0.85,0.37
5086,2021,2021-03-07,og,25388.0,,Rosella (subdariffa) petals (org),2.0,0.85,1.7
5867,2021,2021-03-07,og,25388.0,,Rosella (subdariffa) petals (org),26.1,0.85,22.18
4210,2021,2021-03-07,og,25390.0,,Rosella (subdariffa) petals (org),10.0,0.85,4.9
5095,2021,2021-03-07,og,25390.0,,Rosella (subdariffa) petals (org),16.0,0.85,10.0
4131,2021,2021-03-07,og,25393.0,,Rosella (subdariffa) petals (org),15.0,0.85,12.75
5082,2021,2021-03-07,og,25393.0,,Rosella (subdariffa) petals (org),13.0,0.85,7.45
4225,2021,2021-03-07,og,25397.0,,Rosella (subdariffa) petals (org),16.0,0.85,4.6
5094,2021,2021-03-07,og,25397.0,,Rosella (subdariffa) petals (org),20.0,0.85,17.0
4128,2021,2021-03-07,og,25399.0,,Rosella (subdariffa) petals (org),61.0,0.85,46.45
4213,2021,2021-03-07,og,25399.0,,Rosella (subdariffa) petals (org),35.0,0.85,24.35
6319,2021,2021-03-07,og,25399.0,,Rosella (subdariffa) petals (org),36.5,0.85,11.02
5077,2021,2021-03-07,og,25405.0,,Rosella (subdariffa) petals (org),42.0,0.85,24.9
5863,2021,2021-03-07,og,25405.0,,Rosella (subdariffa) petals (org),8.6,0.85,7.0
4963,2021,2021-03-07,og,25407.0,,Rosella (subdariffa) petals (org),24.0,0.85,20.4
5075,2021,2021-03-07,og,25407.0,,Rosella (subdariffa) petals (org),32.0,0.85,27.2
5856,2021,2021-03-07,og,25407.0,,Rosella (subdariffa) petals (org),62.3,0.85,52.0
4962,2021,2021-03-07,og,25418.0,,Rosella (subdariffa) petals (org),27.0,0.85,22.95
5074,2021,2021-03-07,og,25418.0,,Rosella (subdariffa) petals (org),74.0,0.85,50.3
5864,2021,2021-03-07,og,25418.0,,Rosella (subdariffa) petals (org),25.3,0.85,21.5
4506,2021,2021-03-07,og,25421.0,,Rosella (subdariffa) petals (org),77.0,0.85,65.45
5866,2021,2021-03-07,og,25421.0,,Rosella (subdariffa) petals (org),132.9,0.85,72.0
4504,2021,2021-03-07,og,25422.0,,Rosella (subdariffa) petals (org),10.93,0.85,9.35
4549,2021,2021-03-07,og,25422.0,,Rosella (subdariffa) petals (org),13.0,0.85,11.22
5076,2021,2021-03-07,og,25422.0,,Rosella (subdariffa) petals (org),26.0,0.85,11.3
5855,2021,2021-03-07,og,25422.0,,Rosella (subdariffa) petals (org),61.12,0.85,51.0
4089,2021,2021-03-07,og,25429.0,,Rosella (subdariffa) petals (org),20.0,0.85,17.0
5104,2021,2021-03-07,og,25429.0,,Rosella (subdariffa) petals (org),52.0,0.85,33.4
5905,2021,2021-03-07,og,25429.0,,Rosella (subdariffa) petals (org),21.5,0.85,18.61
4123,2021,2021-03-07,og,25433.0,,Rosella (subdariffa) petals (org),59.0,0.85,50.15
5851,2021,2021-03-07,og,25433.0,,Rosella (subdariffa) petals (org),106.5,0.85,90.0
5071,2021,2021-03-07,og,25443.0,,Rosella (subdariffa) petals (org),10.0,0.85,8.5
5854,2021,2021-03-07,og,25443.0,,Rosella (subdariffa) petals (org),18.9,0.85,16.0
4125,2021,2021-03-07,og,25446.0,,Rosella (subdariffa) petals (org),40.0,0.85,34.0
5846,2021,2021-03-07,og,25446.0,,Rosella (subdariffa) petals (org),55.3,0.85,39.8
4124,2021,2021-03-07,og,25450.0,,Rosella (subdariffa) petals (org),8.0,0.85,6.8
5848,2021,2021-03-07,og,25450.0,,Rosella (subdariffa) petals (org),57.6,0.85,45.4
4222,2021,2021-03-07,og,25464.0,,Rosella (subdariffa) petals (org),80.0,0.85,62.6
5014,2021,2021-03-07,og,25464.0,,Rosella (subdariffa) petals (org),22.0,0.85,18.7
4184,2021,2021-03-07,og,25466.0,,Rosella (subdariffa) petals (org),83.0,0.85,63.35
5840,2021,2021-03-07,og,25466.0,,Rosella (subdariffa) petals (org),35.6,0.85,30.0
4179,2021,2021-03-07,og,25467.0,,Rosella (subdariffa) petals (org),7.0,0.85,5.95
5831,2021,2021-03-07,og,25467.0,,Rosella (subdariffa) petals (org),22.3,0.85,8.0
4182,2021,2021-03-07,og,25477.0,,Rosella (subdariffa) petals (org),14.0,0.85,11.9
5829,2021,2021-03-07,og,25477.0,,Rosella (subdariffa) petals (org),6.1,0.85,5.0
4183,2021,2021-03-07,og,25478.0,,Rosella (subdariffa) petals (org),13.0,0.85,11.05
4999,2021,2021-03-07,og,25478.0,,Rosella (subdariffa) petals (org),6.0,0.85,5.1
5832,2021,2021-03-07,og,25478.0,,Rosella (subdariffa) petals (org),6.0,0.85,5.0
4181,2021,2021-03-07,og,25490.0,,Rosella (subdariffa) petals (org),27.0,0.85,22.95
5828,2021,2021-03-07,og,25490.0,,Rosella (subdariffa) petals (org),26.7,0.85,22.0
5061,2021,2021-03-07,og,25510.0,,Rosella (subdariffa) petals (org),15.0,0.85,12.75
5806,2021,2021-03-07,og,25510.0,,Rosella (subdariffa) petals (org),33.8,0.85,28.73
4542,2021,2021-03-07,og,25512.0,,Rosella (subdariffa) petals (org),10.0,0.85,8.5
5067,2021,2021-03-07,og,25512.0,,Rosella (subdariffa) petals (org),17.0,0.85,14.45
5943,2021,2021-03-07,og,25512.0,,Rosella (subdariffa) petals (org),30.6,0.85,126.01
5063,2021,2021-03-07,og,25520.0,,Rosella (subdariffa) petals (org),16.0,0.85,13.6
5805,2021,2021-03-07,og,25520.0,,Rosella (subdariffa) petals (org),37.2,0.85,31.62
5946,2021,2021-03-07,og,25520.0,,Rosella (subdariffa) petals (org),24.9,0.85,21.16
4485,2021,2021-03-07,og,25521.0,,Rosella (subdariffa) petals (org),11.0,0.85,9.35
5803,2021,2021-03-07,og,25521.0,,Rosella (subdariffa) petals (org),16.3,0.85,13.86
4061,2021,2021-03-07,og,25522.0,,Rosella (subdariffa) petals (org),53.0,0.85,45.05
5804,2021,2021-03-07,og,25522.0,,Rosella (subdariffa) petals (org),14.0,0.85,11.9
4486,2021,2021-03-07,og,25524.0,,Rosella (subdariffa) petals (org),24.0,0.85,20.4
4537,2021,2021-03-07,og,25524.0,,Rosella (subdariffa) petals (org),23.0,0.85,19.55
5020,2021,2021-03-07,og,25525.0,,Rosella (subdariffa) petals (org),29.0,0.85,24.65
5062,2021,2021-03-07,og,25525.0,,Rosella (subdariffa) petals (org),22.0,0.85,18.7
