,year_of_purchase,date_of_purchase,type,og_nr,wc_nr,product,amount_in_kg,price_per_kg,total_payment_usd
13814,2019,2019-04-15,wc,,3916.0,Devil’s Claw root (con),15.0,0.35,5.25
13639,2019,2019-04-29,wc,,3916.0,Devil’s Claw root (con),29.0,0.35,10.15
13164,2019,2019-06-27,wc,,3916.0,Devil’s Claw root (org),89.0,0.35,31.15
10766,2016,2016-11-10,wc,,3917.0,Devil’s Claw root (org),24.7,2.2,54.0
11227,2017,2017-06-26,wc,,3917.0,Devil’s Claw root (org),15.62,2.2,34.0
13200,2019,2019-06-26,wc,,3917.0,Devil’s Claw root (org),98.0,0.35,34.3
10767,2016,2016-11-10,wc,,3918.0,Devil’s Claw root (org),16.6,2.2,37.0
11229,2017,2017-06-26,wc,,3918.0,Devil’s Claw root (org),16.55,2.2,36.0
13783,2019,2019-03-23,wc,,3918.0,Devil’s Claw root (con),30.0,0.35,10.5
13712,2019,2019-04-05,wc,,3918.0,Devil’s Claw root (con),19.0,0.35,6.65
13680,2019,2019-04-10,wc,,3918.0,Devil’s Claw root (con),162.0,0.35,56.7
13537,2019,2019-05-16,wc,,3918.0,Devil’s Claw root (con),20.0,0.33,7.0
13160,2019,2019-06-27,wc,,3918.0,Devil’s Claw root (org),66.0,0.35,23.1
13476,2019,2019-07-12,wc,,3918.0,Devil’s Claw plant part (con),53.0,2.8,148.4
13277,2019,2019-04-15,wc,,3920.0,Devil’s Claw root (org),140.0,0.35,49.0
13815,2019,2019-04-15,wc,,3920.0,Devil’s Claw root (con),140.0,0.35,49.0
13564,2019,2019-05-16,wc,,3920.0,Devil’s Claw root (con),77.0,0.35,26.95
13208,2019,2019-06-26,wc,,3920.0,Devil’s Claw root (org),50.0,0.35,17.5
13479,2019,2019-07-12,wc,,3920.0,Devil’s Claw plant part (con),30.0,2.8,84.0
10792,2016,2016-11-11,wc,,3921.0,Devil’s Claw root (org),9.7,2.2,21.0
10825,2016,2016-12-07,wc,,3921.0,Devil’s Claw root (org),17.56,2.2,39.0
10870,2016,2016-12-09,wc,,3921.0,Devil’s Claw root (org),26.61,2.2,59.0
13728,2019,2019-03-29,wc,,3921.0,Devil’s Claw root (con),24.0,0.35,8.4
13719,2019,2019-04-05,wc,,3921.0,Devil’s Claw root (con),39.0,0.35,13.65
13614,2019,2019-05-03,wc,,3921.0,Devil’s Claw root (con),195.0,0.35,68.25
13538,2019,2019-05-16,wc,,3921.0,Devil’s Claw root (con),11.0,0.33,3.5
13478,2019,2019-07-12,wc,,3921.0,Devil’s Claw plant part (con),145.0,2.8,406.0
13482,2019,2019-07-12,wc,,3921.0,Devil’s Claw plant part (con),12.0,2.8,33.6
13718,2019,2019-04-05,wc,,3922.0,Devil’s Claw root (con),55.0,0.35,19.2
13156,2019,2019-06-27,wc,,3922.0,Devil’s Claw root (org),109.0,0.35,38.15
13261,2019,2019-06-27,wc,,3922.0,Devil’s Claw root (org),172.0,0.35,60.2
10895,2016,2016-12-09,wc,,3923.0,Devil’s Claw root (org),55.6,2.2,122.0
11377,2018,2018-08-23,wc,,3923.0,Devil’s Claw root (org),23.0,2.2,50.6
13784,2019,2019-03-22,wc,,3923.0,Devil’s Claw root (con),60.0,0.35,21.0
13684,2019,2019-04-10,wc,,3923.0,Devil’s Claw root (con),171.0,0.35,59.85
11387,2018,2018-08-23,wc,,3924.0,Devil’s Claw root (org),22.0,2.2,48.4
11390,2018,2018-08-23,wc,,3924.0,Devil’s Claw root (org),20.0,2.2,44.0
11421,2018,2018-08-23,wc,,3924.0,Devil’s Claw root (org),24.0,2.2,52.0
11443,2018,2018-10-12,wc,,3924.0,Devil’s Claw root (org),20.0,2.2,44.0
13682,2019,2019-04-10,wc,,3924.0,Devil’s Claw root (con),124.0,0.35,43.4
13699,2019,2019-04-10,wc,,3924.0,Devil’s Claw root (con),39.0,0.35,13.65
10887,2016,2016-12-09,wc,,3925.0,Devil’s Claw root (org),56.6,2.2,125.0
11224,2017,2017-06-26,wc,,3925.0,Devil’s Claw root (org),37.27,2.2,82.0
11374,2018,2018-08-23,wc,,3925.0,Devil’s Claw root (org),25.0,2.2,55.0
11380,2018,2018-08-23,wc,,3925.0,Devil’s Claw root (org),26.0,2.2,57.2
11415,2018,2018-08-30,wc,,3925.0,Devil’s Claw root (org),25.0,2.2,55.0
13734,2019,2019-03-29,wc,,3925.0,Devil’s Claw root (con),40.0,0.35,14.0
13676,2019,2019-04-10,wc,,3925.0,Devil’s Claw root (con),9.0,0.35,3.15
13686,2019,2019-04-10,wc,,3925.0,Devil’s Claw root (con),135.0,0.35,47.25
13651,2019,2019-04-27,wc,,3925.0,Devil’s Claw root (con),122.0,0.35,42.7
13490,2019,2019-05-16,wc,,3925.0,Devil’s Claw plant part (con),151.0,0.33,52.85
13516,2019,2019-05-16,wc,,3925.0,Devil’s Claw root (con),73.0,0.33,25.55
13542,2019,2019-05-16,wc,,3925.0,Devil’s Claw root (con),51.0,0.33,17.85
13571,2019,2019-05-16,wc,,3925.0,Devil’s Claw root (con),195.0,0.35,68.25
10756,2016,2016-11-10,wc,,3926.0,Devil’s Claw root (org),27.6,2.2,61.0
11223,2017,2017-06-26,wc,,3926.0,Devil’s Claw root (org),44.13,2.2,97.0
11420,2018,2018-08-23,wc,,3926.0,Devil’s Claw root (org),25.0,2.2,55.0
11403,2018,2018-08-30,wc,,3926.0,Devil’s Claw root (org),22.0,2.2,48.4
11450,2018,2018-10-12,wc,,3926.0,Devil’s Claw root (org),11.0,2.2,24.2
22829,2018,2018-12-06,wc,,3926.0,Devil’s Claw plant part (org),,,
13787,2019,2019-03-22,wc,,3926.0,Devil’s Claw root (con),55.0,0.35,19.25
13681,2019,2019-04-10,wc,,3926.0,Devil’s Claw root (con),136.0,0.35,47.6
13693,2019,2019-04-10,wc,,3926.0,Devil’s Claw root (con),6.0,0.35,2.1
13700,2019,2019-04-10,wc,,3926.0,Devil’s Claw root (con),6.0,0.35,2.0
13178,2019,2019-06-26,wc,,3926.0,Devil’s Claw root (org),60.0,0.35,21.0
13188,2019,2019-06-26,wc,,3926.0,Devil’s Claw root (org),25.0,0.35,8.75
13345,2022,2022-07-16,wc,,3926.0,Devil’s Claw plant part (org),37.0,2.2,81.0
10758,2016,2016-11-10,wc,,3927.0,Devil’s Claw root (org),23.9,2.2,53.0
11237,2017,2017-06-26,wc,,3927.0,Devil’s Claw root (org),35.32,2.2,78.0
13683,2019,2019-04-10,wc,,3927.0,Devil’s Claw root (con),69.0,0.35,24.15
13650,2019,2019-04-27,wc,,3927.0,Devil’s Claw root (con),122.0,0.35,42.7
13524,2019,2019-05-16,wc,,3927.0,Devil’s Claw root (con),21.0,0.33,7.35
13173,2019,2019-06-26,wc,,3927.0,Devil’s Claw root (org),73.0,0.35,25.55
13346,2022,2022-07-16,wc,,3927.0,Devil’s Claw plant part (org),18.0,2.2,40.0
10761,2016,2016-11-10,wc,,3929.0,Devil’s Claw root (org),6.3,2.2,14.0
10822,2016,2016-12-07,wc,,3929.0,Devil’s Claw root (org),2.96,2.2,7.0
11244,2017,2017-06-26,wc,,3929.0,Devil’s Claw root (org),15.11,2.2,33.0
13729,2019,2019-03-29,wc,,3929.0,Devil’s Claw root (con),44.0,0.35,15.4
13616,2019,2019-05-03,wc,,3929.0,Devil’s Claw root (con),76.0,0.35,26.6
13489,2019,2019-05-16,wc,,3929.0,Devil’s Claw plant part (con),84.0,0.33,29.0
13570,2019,2019-05-16,wc,,3929.0,Devil’s Claw root (con),95.0,0.35,33.25
13184,2019,2019-06-26,wc,,3929.0,Devil’s Claw root (org),62.0,0.35,21.07
13209,2019,2019-06-26,wc,,3929.0,Devil’s Claw root (org),36.0,0.35,12.6
13232,2019,2019-06-27,wc,,3929.0,Devil’s Claw root (org),18.0,0.35,6.3
13347,2022,2022-07-16,wc,,3929.0,Devil’s Claw plant part (org),101.0,2.2,222.0
10882,2016,2016-12-09,wc,,3930.0,Devil’s Claw root (org),3.0,2.2,7.0
11395,2018,2018-08-23,wc,,3930.0,Devil’s Claw root (org),25.0,2.2,55.0
13727,2019,2019-03-29,wc,,3930.0,Devil’s Claw root (con),62.0,0.35,21.7
13678,2019,2019-04-10,wc,,3930.0,Devil’s Claw root (con),68.0,0.35,23.8
13692,2019,2019-04-10,wc,,3930.0,Devil’s Claw root (con),41.0,0.35,14.35
13617,2019,2019-05-03,wc,,3930.0,Devil’s Claw root (con),34.0,0.35,11.9
13599,2019,2019-05-06,wc,,3930.0,Devil’s Claw root (con),68.0,0.35,28.2
13523,2019,2019-05-16,wc,,3930.0,Devil’s Claw root (con),8.0,0.33,2.08
13185,2019,2019-06-26,wc,,3930.0,Devil’s Claw root (org),50.0,0.35,17.05
13202,2019,2019-06-26,wc,,3930.0,Devil’s Claw root (org),121.0,0.35,42.35
10764,2016,2016-11-10,wc,,3931.0,Devil’s Claw root (org),12.3,2.2,27.0
10823,2016,2016-12-07,wc,,3931.0,Devil’s Claw root (org),7.33,2.2,16.0
11234,2017,2017-06-26,wc,,3931.0,Devil’s Claw root (org),13.3,2.2,29.0
11388,2018,2018-08-23,wc,,3931.0,Devil’s Claw root (org),22.0,2.2,48.4
11389,2018,2018-08-23,wc,,3931.0,Devil’s Claw root (org),23.0,2.2,50.6
11442,2018,2018-10-12,wc,,3931.0,Devil’s Claw root (org),18.0,2.2,39.6
13788,2019,2019-03-22,wc,,3931.0,Devil’s Claw root (con),30.0,0.35,10.5
13673,2019,2019-04-10,wc,,3931.0,Devil’s Claw root (con),17.0,0.35,5.95
13638,2019,2019-04-29,wc,,3931.0,Devil’s Claw root (con),42.0,0.35,14.7
13573,2019,2019-05-16,wc,,3931.0,Devil’s Claw root (con),75.0,0.35,26.25
13174,2019,2019-06-26,wc,,3931.0,Devil’s Claw root (org),80.0,0.35,28.0
23305,2022,2022-06-02,wc,,3949.0,Baobab fruit whole (org),244.0,0.14,34.16
23617,2022,2022-06-07,wc,,3949.0,Baobab fruit whole (org),59.0,0.14,8.26
10770,2016,2016-11-11,wc,,3961.0,Devil’s Claw root (org),11.0,2.2,24.0
13773,2019,2019-03-23,wc,,3961.0,Devil’s Claw root (con),56.0,0.35,19.6
13705,2019,2019-04-05,wc,,3961.0,Devil’s Claw root (con),2.0,0.35,0.7
13695,2019,2019-04-10,wc,,3961.0,Devil’s Claw root (con),5.0,0.35,1.75
13539,2019,2019-05-16,wc,,3961.0,Devil’s Claw root (con),51.0,0.33,17.85
13235,2019,2019-06-27,wc,,3961.0,Devil’s Claw root (org),4.0,0.35,1.4
13245,2019,2019-06-27,wc,,3961.0,Devil’s Claw root (org),64.0,0.35,22.4
23282,2022,2022-06-03,wc,,3961.0,Baobab fruit whole (org),38.0,0.14,5.32
10656,2016,2016-06-15,wc,,3962.0,Devil’s Claw root (org),6.0,2.2,13.0
10774,2016,2016-11-11,wc,,3962.0,Devil’s Claw root (org),4.4,2.2,10.0
10861,2016,2016-12-08,wc,,3962.0,Devil’s Claw root (org),2.2,2.2,5.0
13777,2019,2019-03-23,wc,,3962.0,Devil’s Claw root (con),85.0,0.35,29.75
13654,2019,2019-04-27,wc,,3962.0,Devil’s Claw root (con),62.0,0.35,21.7
13495,2019,2019-05-16,wc,,3962.0,Devil’s Claw plant part (con),13.0,0.33,4.55
13247,2019,2019-06-27,wc,,3962.0,Devil’s Claw root (org),74.0,0.35,25.9
10626,2016,2016-06-15,wc,,3964.0,Devil’s Claw root (org),6.0,2.2,13.0
10751,2016,2016-11-10,wc,,3964.0,Devil’s Claw root (org),27.7,2.2,61.0
13770,2019,2019-03-23,wc,,3964.0,Devil’s Claw root (con),116.0,0.35,40.6
13624,2019,2019-04-29,wc,,3964.0,Devil’s Claw root (con),35.0,0.35,12.25
13253,2019,2019-06-27,wc,,3964.0,Devil’s Claw root (org),198.0,0.35,69.3
10673,2016,2016-06-15,wc,,3965.0,Devil’s Claw root (org),21.0,2.2,46.0
10739,2016,2016-11-10,wc,,3965.0,Devil’s Claw root (org),111.9,2.2,246.0
10849,2016,2016-12-08,wc,,3965.0,Devil’s Claw root (org),22.56,2.2,50.0
11248,2017,2017-06-26,wc,,3965.0,Devil’s Claw root (org),6.81,2.2,15.0
11319,2017,2017-08-28,wc,,3965.0,Devil’s Claw root (org),86.8,2.2,191.0
13496,2019,2019-05-16,wc,,3965.0,Devil’s Claw plant part (con),60.0,0.33,21.0
13498,2019,2019-05-16,wc,,3965.0,Devil’s Claw plant part (con),16.0,0.33,5.06
10747,2016,2016-11-10,wc,,3966.0,Devil’s Claw root (org),1.6,2.2,4.0
10853,2016,2016-12-08,wc,,3966.0,Devil’s Claw root (org),2.85,2.2,6.0
10678,2016,2016-06-15,wc,,3968.0,Devil’s Claw root (org),16.0,2.2,35.0
10772,2016,2016-11-11,wc,,3968.0,Devil’s Claw root (org),8.6,2.2,19.0
10856,2016,2016-12-08,wc,,3968.0,Devil’s Claw root (org),3.15,2.2,7.0
11197,2017,2017-06-26,wc,,3968.0,Devil’s Claw root (org),7.35,2.2,16.0
13257,2019,2019-06-27,wc,,3968.0,Devil’s Claw root (org),71.0,0.35,24.85
10742,2016,2016-11-10,wc,,3969.0,Devil’s Claw root (org),6.9,2.2,15.0
13655,2019,2019-04-27,wc,,3969.0,Devil’s Claw root (con),163.0,0.35,57.05
13506,2019,2019-05-16,wc,,3969.0,Devil’s Claw root (con),105.0,0.33,36.75
11393,2018,2018-08-23,wc,,3970.0,Devil’s Claw root (org),26.0,2.2,57.2
13774,2019,2019-03-23,wc,,3970.0,Devil’s Claw root (con),79.0,0.35,27.65
13497,2019,2019-05-16,wc,,3970.0,Devil’s Claw plant part (con),55.0,0.33,19.25
13499,2019,2019-05-16,wc,,3970.0,Devil’s Claw root (con),55.0,0.33,19.25
13503,2019,2019-05-16,wc,,3970.0,Devil’s Claw root (con),48.0,0.33,16.09
13246,2019,2019-06-27,wc,,3970.0,Devil’s Claw root (org),62.0,0.35,21.7
11202,2017,2017-06-26,wc,,3971.0,Devil’s Claw root (org),13.61,2.2,30.0
13798,2019,2019-03-22,wc,,3971.0,Devil’s Claw seed (con),10.0,0.35,3.5
13508,2019,2019-05-16,wc,,3971.0,Devil’s Claw root (con),13.0,0.33,4.55
13259,2019,2019-06-27,wc,,3971.0,Devil’s Claw root (org),40.0,0.35,14.0
10773,2016,2016-11-11,wc,,3972.0,Devil’s Claw root (org),44.8,2.2,99.0
10885,2016,2016-12-09,wc,,3972.0,Devil’s Claw root (org),5.07,2.2,11.0
11212,2017,2017-06-26,wc,,3972.0,Devil’s Claw root (org),16.13,2.2,35.0
13799,2019,2019-03-22,wc,,3972.0,Devil’s Claw root (con),30.0,0.35,10.5
13627,2019,2019-04-29,wc,,3972.0,Devil’s Claw root (con),50.0,0.35,17.5
13501,2019,2019-05-16,wc,,3972.0,Devil’s Claw root (con),50.0,0.33,17.05
13238,2019,2019-06-27,wc,,3972.0,Devil’s Claw root (org),185.0,0.35,64.75
10680,2016,2016-06-15,wc,,3973.0,Devil’s Claw root (org),3.0,2.2,7.0
10755,2016,2016-11-10,wc,,3973.0,Devil’s Claw root (org),6.7,2.2,15.0
10851,2016,2016-12-08,wc,,3973.0,Devil’s Claw root (org),9.6,2.2,21.0
11188,2017,2017-06-26,wc,,3974.0,Devil’s Claw root (org),2.85,2.2,6.0
13735,2019,2019-03-29,wc,,3974.0,Devil’s Claw root (con),84.0,0.35,29.0
13248,2019,2019-06-27,wc,,3974.0,Devil’s Claw root (org),66.0,0.35,23.1
10745,2016,2016-11-10,wc,,3975.0,Devil’s Claw root (org),34.6,2.2,76.0
11199,2017,2017-06-26,wc,,3975.0,Devil’s Claw root (org),4.76,2.2,10.0
13778,2019,2019-03-23,wc,,3975.0,Devil’s Claw root (con),27.0,0.35,9.45
13633,2019,2019-04-29,wc,,3975.0,Devil’s Claw root (con),348.0,0.35,121.8
13500,2019,2019-05-16,wc,,3975.0,Devil’s Claw root (con),16.0,0.33,5.06
13507,2019,2019-05-16,wc,,3975.0,Devil’s Claw root (con),141.0,0.33,49.35
13249,2019,2019-06-27,wc,,3975.0,Devil’s Claw root (org),65.0,0.35,22.75
10645,2016,2016-06-15,wc,,3976.0,Devil’s Claw root (org),19.0,2.2,42.0
10754,2016,2016-11-10,wc,,3976.0,Devil’s Claw root (org),58.9,2.2,130.0
13252,2019,2019-06-27,wc,,3976.0,Devil’s Claw root (org),72.0,0.35,25.2
13779,2019,2019-03-23,wc,,3980.0,Devil’s Claw root (con),56.0,0.35,19.6
13696,2019,2019-04-10,wc,,3980.0,Devil’s Claw root (con),8.0,0.35,2.8
13632,2019,2019-04-29,wc,,3980.0,Devil’s Claw root (con),34.0,0.35,11.9
13254,2019,2019-06-27,wc,,3980.0,Devil’s Claw root (org),98.0,0.35,34.6
10771,2016,2016-11-11,wc,,3982.0,Devil’s Claw root (org),15.0,2.2,33.0
10857,2016,2016-12-08,wc,,3982.0,Devil’s Claw root (org),4.7,2.2,10.0
13775,2019,2019-03-23,wc,,3982.0,Devil’s Claw root (con),60.0,0.35,21.0
13628,2019,2019-04-29,wc,,3982.0,Devil’s Claw root (con),41.0,0.35,14.35
13251,2019,2019-06-27,wc,,3982.0,Devil’s Claw root (org),65.0,0.35,22.75
10655,2016,2016-06-15,wc,,3986.0,Devil’s Claw root (org),20.0,2.2,44.0
10741,2016,2016-11-10,wc,,3986.0,Devil’s Claw root (org),59.4,2.2,131.0
22830,2019,2019-01-21,wc,,3986.0,Devil’s Claw plant part (org),,,
13776,2019,2019-03-23,wc,,3986.0,Devil’s Claw root (con),125.0,0.35,43.74
13634,2019,2019-04-29,wc,,3986.0,Devil’s Claw root (con),149.0,0.35,52.15
13504,2019,2019-05-16,wc,,3986.0,Devil’s Claw root (con),75.0,0.33,26.25
13258,2019,2019-06-27,wc,,3986.0,Devil’s Claw root (org),36.0,0.35,12.6
13780,2019,2019-03-23,wc,,3988.0,Devil’s Claw root (con),14.0,0.35,4.9
13706,2019,2019-04-05,wc,,3988.0,Devil’s Claw root (con),30.0,0.35,10.5
13707,2019,2019-04-05,wc,,3988.0,Devil’s Claw root (con),40.0,0.35,12.0
13502,2019,2019-05-16,wc,,3988.0,Devil’s Claw root (con),24.0,0.33,8.05
13236,2019,2019-06-27,wc,,3988.0,Devil’s Claw root (org),170.0,0.35,59.5
10651,2016,2016-06-15,wc,,3990.0,Devil’s Claw root (org),19.0,2.2,42.0
10752,2016,2016-11-10,wc,,3990.0,Devil’s Claw root (org),34.5,2.2,76.0
10850,2016,2016-12-08,wc,,3990.0,Devil’s Claw root (org),24.5,2.2,54.0
11213,2017,2017-06-26,wc,,3990.0,Devil’s Claw root (org),1.51,2.2,3.0
13781,2019,2019-03-23,wc,,3990.0,Devil’s Claw root (con),33.0,0.35,11.55
13629,2019,2019-04-29,wc,,3990.0,Devil’s Claw root (con),58.0,0.35,20.3
13509,2019,2019-05-16,wc,,3990.0,Devil’s Claw root (con),36.0,0.33,12.06
13239,2019,2019-06-27,wc,,3990.0,Devil’s Claw root (org),75.0,0.35,26.6
10627,2016,2016-06-15,wc,,3991.0,Devil’s Claw root (org),29.0,2.2,64.0
10753,2016,2016-11-10,wc,,3991.0,Devil’s Claw root (org),18.2,2.2,40.0
10893,2016,2016-12-09,wc,,3992.0,Devil’s Claw root (org),64.72,2.2,143.0
13768,2019,2019-03-23,wc,,3992.0,Devil’s Claw root (con),15.0,0.35,5.25
13697,2019,2019-04-10,wc,,3992.0,Devil’s Claw root (con),13.0,0.35,4.55
13510,2019,2019-05-16,wc,,3992.0,Devil’s Claw root (con),38.0,0.33,13.03
13260,2019,2019-06-27,wc,,3992.0,Devil’s Claw root (org),20.0,0.35,7.0
10659,2016,2016-06-16,wc,,3993.0,Devil’s Claw root (org),7.0,2.2,16.0
10637,2016,2016-06-17,wc,,3993.0,Devil’s Claw root (org),69.5,2.2,153.0
10788,2016,2016-11-11,wc,,3993.0,Devil’s Claw root (org),41.1,2.2,91.0
11217,2017,2017-06-26,wc,,3993.0,Devil’s Claw root (org),3.24,2.2,7.0
10746,2016,2016-11-10,wc,,3994.0,Devil’s Claw root (org),13.2,2.2,29.0
10862,2016,2016-12-08,wc,,3994.0,Devil’s Claw root (org),2.2,2.2,5.0
13709,2019,2019-04-05,wc,,3994.0,Devil’s Claw root (con),36.0,0.35,12.6
10791,2016,2016-11-11,wc,,3995.0,Devil’s Claw root (org),22.4,2.2,49.0
10807,2016,2016-11-24,wc,,3995.0,Devil’s Claw root (org),68.5,2.2,151.0
10852,2016,2016-12-08,wc,,3995.0,Devil’s Claw root (org),2.58,2.2,6.0
10872,2016,2016-12-09,wc,,3995.0,Devil’s Claw root (org),7.83,2.2,17.0
13615,2019,2019-05-03,wc,,3995.0,Devil’s Claw root (con),38.0,0.35,13.3
13575,2019,2019-05-16,wc,,3995.0,Devil’s Claw root (con),65.0,0.35,22.75
13195,2019,2019-06-26,wc,,3995.0,Devil’s Claw root (org),40.0,0.35,14.0
13210,2019,2019-06-26,wc,,3995.0,Devil’s Claw root (org),19.0,0.35,6.65
13348,2022,2022-07-16,wc,,3995.0,Devil’s Claw plant part (org),55.0,2.2,121.0
13769,2019,2019-03-23,wc,,3996.0,Devil’s Claw root (con),116.0,0.35,40.6
13708,2019,2019-04-05,wc,,3996.0,Devil’s Claw root (con),27.0,0.35,9.45
13630,2019,2019-04-29,wc,,3996.0,Devil’s Claw root (con),140.0,0.35,49.0
13250,2019,2019-06-27,wc,,3996.0,Devil’s Claw root (org),60.0,0.35,21.0
10697,2016,2016-09-21,wc,,4112.0,Gotu kola leaves (org),2.88,3.0,9.0
10914,2016,2016-11-03,wc,,4112.0,Gotu kola leaves (org),3.58,3.0,11.0
10966,2016,2016-12-08,wc,,4112.0,Gotu kola leaves (org),4.32,3.0,13.0
11041,2017,2017-02-07,wc,,4112.0,Gotu kola leaves (org),4.3,3.0,13.0
11098,2017,2017-03-13,wc,,4112.0,Gotu kola leaves (org),3.6,3.0,11.0
11142,2017,2017-04-25,wc,,4112.0,Gotu kola leaves (org),7.0,3.0,21.0
11261,2017,2017-06-08,wc,,4112.0,Gotu kola leaves (org),3.92,3.0,12.0
11287,2017,2017-07-21,wc,,4112.0,Gotu kola leaves (org),13.5,3.0,41.0
11737,2019,2019-01-25,wc,,4112.0,Gotu kola leaves (org),3.09,2.3,7.0
11677,2019,2019-01-28,wc,,4112.0,Gotu kola leaves (org),4.29,2.3,10.0
11645,2019,2019-01-29,wc,,4112.0,Gotu kola leaves (org),3.84,2.3,9.0
11553,2019,2019-02-04,wc,,4112.0,Gotu kola leaves (org),6.33,2.3,15.0
11457,2019,2019-02-06,wc,,4112.0,Gotu kola leaves (org),5.92,2.3,14.0
11593,2019,2019-02-06,wc,,4112.0,Gotu kola leaves (org),1.72,2.3,4.0
12383,2019,2019-04-16,wc,,4112.0,Gotu kola leaves (org),2.06,2.3,5.0
12390,2019,2019-04-16,wc,,4112.0,Gotu kola leaves (org),3.18,2.3,7.0
12404,2019,2019-04-16,wc,,4112.0,Gotu kola leaves (org),4.26,2.3,10.0
12677,2019,2019-05-01,wc,,4112.0,Gotu kola leaves (org),3.31,2.3,8.0
12700,2019,2019-05-21,wc,,4112.0,Gotu kola leaves (org),1.91,2.3,5.0
12750,2019,2019-05-29,wc,,4112.0,Gotu kola leaves (org),2.89,2.3,7.0
12770,2019,2019-06-03,wc,,4112.0,Gotu kola leaves (org),2.22,2.3,7.0
13105,2019,2019-06-19,wc,,4112.0,Gotu kola leaves (org),1.48,3.0,4.0
12219,,,wc,,4112.0,Gotu kola leaves (org),4.37,2.3,10.0
12252,,,wc,,4112.0,Gotu kola leaves (org),3.67,2.3,8.0
12269,,,wc,,4112.0,Gotu kola leaves (org),4.78,2.3,11.0
10705,2016,2016-09-21,wc,,4113.0,Gotu kola leaves (org),1.42,3.0,4.0
10930,2016,2016-11-03,wc,,4113.0,Gotu kola leaves (org),3.52,3.0,11.0
10949,2016,2016-12-08,wc,,4113.0,Gotu kola leaves (org),3.96,3.0,12.0
11019,2017,2017-01-05,wc,,4113.0,Gotu kola leaves (org),2.88,3.0,9.0
11058,2017,2017-02-07,wc,,4113.0,Gotu kola leaves (org),3.28,3.0,10.0
11123,2017,2017-03-13,wc,,4113.0,Gotu kola leaves (org),6.14,3.0,18.0
11145,2017,2017-04-25,wc,,4113.0,Gotu kola leaves (org),6.5,3.0,20.0
11271,2017,2017-06-08,wc,,4113.0,Gotu kola leaves (org),6.14,3.0,18.0
11678,2019,2019-01-28,wc,,4113.0,Gotu kola leaves (org),3.66,2.3,8.0
11646,2019,2019-01-29,wc,,4113.0,Gotu kola leaves (org),4.64,2.3,11.0
11564,2019,2019-02-04,wc,,4113.0,Gotu kola leaves (org),8.26,2.3,19.0
11456,2019,2019-02-06,wc,,4113.0,Gotu kola leaves (org),5.75,2.3,13.0
11592,2019,2019-02-06,wc,,4113.0,Gotu kola leaves (org),1.94,2.3,4.0
11523,2019,2019-02-11,wc,,4113.0,Gotu kola leaves (org),6.82,2.3,16.0
12053,2019,2019-02-13,wc,,4113.0,Gotu kola leaves (org),5.34,2.3,12.0
12098,2019,2019-04-04,wc,,4113.0,Gotu kola leaves (org),2.17,2.3,5.0
12333,2019,2019-04-08,wc,,4113.0,Gotu kola leaves (org),3.62,2.3,8.0
12384,2019,2019-04-16,wc,,4113.0,Gotu kola leaves (org),2.42,2.3,6.0
12389,2019,2019-04-16,wc,,4113.0,Gotu kola leaves (org),1.9,2.3,4.0
12405,2019,2019-04-16,wc,,4113.0,Gotu kola leaves (org),4.09,2.3,9.0
12691,2019,2019-05-02,wc,,4113.0,Gotu kola leaves (org),3.86,2.3,9.0
12699,2019,2019-05-21,wc,,4113.0,Gotu kola leaves (org),1.98,2.3,4.0
12724,2019,2019-05-27,wc,,4113.0,Gotu kola leaves (org),3.42,2.3,8.0
12753,2019,2019-05-31,wc,,4113.0,Gotu kola leaves (org),1.34,2.3,6.0
12768,2019,2019-06-03,wc,,4113.0,Gotu kola leaves (org),2.02,2.3,6.0
13104,2019,2019-06-19,wc,,4113.0,Gotu kola leaves (org),1.63,3.0,5.0
13107,2019,2019-06-19,wc,,4113.0,Gotu kola leaves (org),1.48,3.0,4.0
13109,2019,2019-06-19,wc,,4113.0,Gotu kola leaves (org),2.13,3.0,6.0
13111,2019,2019-06-19,wc,,4113.0,Gotu kola leaves (org),2.13,3.0,6.0
13080,2019,2019-07-19,wc,,4113.0,Gotu kola leaves (org),3.35,3.0,10.0
13084,2019,2019-07-19,wc,,4113.0,Gotu kola leaves (org),2.65,3.0,8.0
13086,2019,2019-07-19,wc,,4113.0,Gotu kola leaves (org),3.93,3.0,12.0
12162,,,wc,,4113.0,Gotu kola leaves (org),1.2,2.3,3.0
12195,,,wc,,4113.0,Gotu kola leaves (org),4.75,2.3,11.0
12224,,,wc,,4113.0,Gotu kola leaves (org),8.76,2.3,20.0
12236,,,wc,,4113.0,Gotu kola leaves (org),3.32,2.3,8.0
12251,,,wc,,4113.0,Gotu kola leaves (org),4.89,2.3,11.0
12268,,,wc,,4113.0,Gotu kola leaves (org),6.1,2.3,14.0
12304,,,wc,,4113.0,Gotu kola leaves (org),2.02,2.3,5.0
11009,2017,2017-01-05,wc,,4114.0,Gotu kola leaves (org),6.34,3.0,19.0
11042,2017,2017-02-07,wc,,4114.0,Gotu kola leaves (org),5.7,3.0,17.0
11105,2017,2017-03-13,wc,,4114.0,Gotu kola leaves (org),7.22,3.0,22.0
11143,2017,2017-04-25,wc,,4114.0,Gotu kola leaves (org),13.5,3.0,41.0
11258,2017,2017-06-08,wc,,4114.0,Gotu kola leaves (org),3.94,3.0,12.0
11288,2017,2017-07-21,wc,,4114.0,Gotu kola leaves (org),18.5,3.0,56.0
